83.61	 0.87	27.46	 0.09	25.25	24.71	heating		
83.69	 0.86	27.41	 0.03	25.25	24.66	heating		
83.76	 0.83	27.40	 0.02	25.25	24.65	heating		
83.81	 0.80	27.40	 0.01	25.25	24.64	heating		
83.87	 0.77	27.42	 0.03	25.25	24.66	heating		
83.96	 0.77	27.46	 0.07	25.25	24.72	heating		
84.06	 0.78	27.49	 0.08	25.31	24.77	heating		
84.09	 0.73	27.50	 0.08	25.31	24.75	heating		
84.19	 0.75	27.44	 0.03	25.31	24.73	heating		
84.24	 0.72	27.44	 0.02	25.25	24.72	heating		
84.31	 0.71	27.44	 0.02	25.31	24.73	heating		
84.39	 0.71	27.50	 0.07	25.31	24.80	heating		
84.45	 0.70	27.51	 0.07	25.31	24.82	heating		
84.52	 0.69	27.51	 0.06	25.31	24.83	heating		
84.58	 0.67	27.46	 0.02	25.25	24.78	heating		
84.62	 0.64	27.42	-0.02	25.31	24.73	heating		
84.69	 0.64	27.41	-0.03	25.25	24.73	heating		
84.68	 0.57	27.39	-0.05	25.31	24.67	heating		
84.72	 0.55	27.39	-0.04	25.31	24.66	heating		
84.73	 0.50	27.36	-0.07	25.31	24.60	heating		
84.75	 0.47	27.35	-0.07	25.31	24.58	heating		
84.73	 0.40	27.37	-0.04	25.31	24.56	heating		
84.78	 0.41	27.39	-0.02	25.31	24.59	heating		
84.74	 0.34	27.37	-0.04	25.31	24.52	heating		
84.77	 0.33	27.37	-0.03	25.31	24.52	heating		
84.77	 0.30	27.36	-0.04	25.31	24.49	heating		
84.78	 0.27	27.35	-0.05	25.31	24.47	heating		
84.77	 0.24	27.35	-0.04	25.31	24.44	heating		
84.73	 0.17	27.30	-0.08	25.31	24.35	heating		
84.71	 0.14	27.30	-0.07	25.31	24.33	heating		
84.66	 0.08	27.30	-0.06	25.31	24.28	heating		
84.65	 0.07	27.32	-0.04	25.31	24.30	heating		
84.64	 0.05	27.32	-0.03	25.31	24.28	heating		
84.65	 0.06	27.37	 0.01	25.31	24.33	heating		
84.65	 0.05	27.40	 0.04	25.31	24.36	heating		
84.71	 0.09	27.42	 0.05	25.31	24.42	heating		
84.74	 0.11	27.41	 0.04	25.31	24.42	heating		
84.79	 0.15	27.44	 0.06	25.31	24.49	heating		
84.83	 0.17	27.43	 0.05	25.31	24.50	heating		
84.88	 0.20	27.43	 0.04	25.31	24.53	heating		
84.93	 0.22	27.44	 0.05	25.31	24.56	heating		
84.96	 0.23	27.44	 0.04	25.31	24.57	heating		
85.05	 0.29	27.43	 0.03	25.31	24.61	heating		
85.09	 0.29	27.46	 0.06	25.31	24.66	heating		
85.18	 0.34	27.45	 0.04	25.31	24.70	heating		
85.26	 0.39	27.47	 0.06	25.31	24.76	heating		
85.32	 0.40	27.45	 0.03	25.38	24.75	heating		
85.38	 0.41	27.44	 0.02	25.31	24.76	heating		
85.46	 0.44	27.49	 0.05	25.31	24.84	heating		
85.53	 0.46	27.47	 0.04	25.31	24.86	heating		
85.61	 0.48	27.47	 0.04	25.38	24.89	heating		
85.67	 0.50	27.50	 0.05	25.38	24.93	heating		
85.77	 0.53	27.54	 0.08	25.38	25.01	heating		
85.84	 0.55	27.57	 0.11	25.38	25.07	heating		
85.93	 0.57	27.58	 0.10	25.38	25.11	heating		
86.03	 0.61	27.61	 0.12	25.38	25.18	heating		
86.12	 0.63	27.66	 0.15	25.38	25.26	heating		
86.27	 0.70	27.68	 0.15	25.38	25.35	heating		
86.38	 0.73	27.70	 0.16	25.38	25.41	heating		
86.49	 0.75	27.72	 0.16	25.38	25.47	heating		
86.61	 0.79	27.80	 0.21	25.38	25.59	heating		
86.76	 0.84	27.81	 0.20	25.38	25.66	heating		
86.86	 0.85	27.84	 0.21	25.38	25.72	heating		
86.98	 0.87	27.84	 0.19	25.38	25.76	heating		
87.09	 0.88	27.84	 0.17	25.38	25.78	heating		
87.21	 0.90	27.82	 0.13	25.38	25.80	heating		
87.29	 0.89	27.82	 0.12	25.38	25.81	heating		
87.44	 0.93	27.82	 0.11	25.38	25.86	heating		
87.51	 0.90	27.79	 0.07	25.38	25.83	heating		
87.57	 0.87	27.79	 0.06	25.38	25.82	heating		
87.67	 0.87	27.76	 0.04	25.38	25.82	heating		
87.73	 0.83	27.75	 0.02	25.38	25.80	heating		
87.80	 0.82	27.76	 0.03	25.38	25.82	heating		
87.89	 0.81	27.74	 0.01	25.38	25.81	heating		
87.95	 0.78	27.74	 0.01	25.38	25.80	heating		
88.03	 0.78	27.75	 0.02	25.38	25.83	heating		
88.08	 0.74	27.75	 0.01	25.38	25.82	heating		
88.15	 0.73	27.74	 0.00	25.38	25.81	heating		
88.21	 0.71	27.74	 0.00	25.38	25.81	heating		
88.28	 0.70	27.72	-0.02	25.38	25.80	heating		
88.31	 0.66	27.69	-0.04	25.38	25.75	heating		
88.38	 0.66	27.72	-0.01	25.38	25.80	heating		
88.44	 0.65	27.74	 0.01	25.38	25.82	heating		
88.51	 0.64	27.72	-0.01	25.44	25.81	heating		
88.54	 0.61	27.69	-0.04	25.44	25.76	heating		
88.59	 0.59	27.68	-0.04	25.44	25.75	heating		
88.60	 0.55	27.66	-0.06	25.44	25.71	heating		
88.65	 0.53	27.65	-0.06	25.44	25.70	heating		
88.67	 0.50	27.63	-0.08	25.44	25.66	heating		
88.70	 0.48	27.63	-0.07	25.44	25.65	heating		
88.73	 0.46	27.64	-0.05	25.44	25.66	heating		
88.73	 0.41	27.64	-0.05	25.44	25.63	heating		
88.77	 0.41	27.61	-0.06	25.44	25.61	heating		
88.81	 0.40	27.63	-0.05	25.44	25.63	heating		
88.83	 0.37	27.60	-0.06	25.44	25.59	heating		
88.86	 0.37	27.57	-0.08	25.44	25.57	heating		
88.86	 0.33	27.56	-0.08	25.44	25.53	heating		
88.86	 0.30	27.53	-0.11	25.44	25.48	heating		
88.87	 0.28	27.50	-0.12	25.44	25.44	heating		
88.86	 0.24	27.45	-0.15	25.44	25.37	heating		
88.84	 0.20	27.47	-0.12	25.44	25.36	heating		
88.82	 0.16	27.44	-0.13	25.44	25.30	heating		
88.81	 0.14	27.44	-0.12	25.44	25.29	heating		
88.81	 0.12	27.41	-0.14	25.44	25.25	heating		
88.79	 0.09	27.41	-0.12	25.44	25.22	heating		
88.77	 0.07	27.42	-0.10	25.44	25.22	heating		
88.76	 0.05	27.43	-0.08	25.44	25.22	heating		
88.76	 0.05	27.43	-0.07	25.44	25.21	heating		
88.78	 0.06	27.44	-0.06	25.50	25.23	heating		
88.78	 0.05	27.45	-0.04	25.44	25.24	heating		
88.78	 0.05	27.45	-0.04	25.44	25.24	heating		
88.77	 0.03	27.47	-0.01	25.44	25.25	heating		
88.81	 0.07	27.46	-0.02	25.50	25.27	heating		
88.83	 0.07	27.49	-0.00	25.50	25.29	heating		
88.86	 0.10	27.50	 0.01	25.50	25.33	heating		
88.87	 0.10	27.50	 0.01	25.50	25.33	heating		
88.90	 0.11	27.52	 0.03	25.50	25.37	heating		
88.92	 0.12	27.53	 0.03	25.50	25.39	heating		
88.99	 0.17	27.53	 0.03	25.50	25.43	heating		
88.97	 0.14	27.52	 0.02	25.50	25.39	heating		
89.00	 0.15	27.51	 0.01	25.50	25.40	heating		
89.06	 0.19	27.52	 0.02	25.50	25.44	heating		
89.07	 0.18	27.54	 0.03	25.50	25.46	heating		
89.12	 0.21	27.58	 0.07	25.50	25.53	heating		
89.19	 0.25	27.63	 0.10	25.50	25.61	heating		
89.23	 0.26	27.61	 0.08	25.50	25.62	heating		
89.29	 0.29	27.64	 0.09	25.50	25.67	heating		
89.34	 0.30	27.63	 0.07	25.50	25.67	heating		
89.38	 0.31	27.61	 0.06	25.50	25.68	heating		
89.41	 0.31	27.60	 0.04	25.50	25.67	heating		
89.47	 0.33	27.61	 0.05	25.50	25.71	heating		
89.50	 0.32	27.65	 0.07	25.50	25.74	heating		
89.56	 0.34	27.68	 0.09	25.50	25.80	heating		
89.65	 0.39	27.75	 0.15	25.50	25.92	heating		
89.72	 0.41	27.82	 0.19	25.50	26.01	heating		
89.80	 0.45	27.86	 0.21	25.50	26.09	heating		
89.85	 0.44	27.84	 0.17	25.56	26.08	heating		
89.89	 0.43	27.86	 0.17	25.50	26.10	heating		
89.96	 0.46	27.85	 0.15	25.56	26.12	heating		
90.03	 0.47	27.88	 0.16	25.56	26.17	heating		
90.10	 0.49	27.89	 0.16	25.56	26.21	heating		
90.18	 0.52	27.94	 0.18	25.56	26.28	heating		
90.23	 0.51	27.94	 0.16	25.56	26.29	heating		
90.27	 0.49	27.81	 0.03	25.56	26.15	heating		
90.28	 0.45	27.74	-0.03	25.56	26.07	heating		
90.26	 0.39	27.73	-0.04	25.56	26.02	heating		
90.29	 0.38	27.73	-0.03	25.56	26.02	heating		
90.31	 0.36	27.69	-0.07	25.56	25.97	heating		
90.33	 0.34	27.71	-0.04	25.56	25.98	heating		
90.33	 0.30	27.70	-0.05	25.56	25.95	heating		
90.36	 0.30	27.69	-0.05	25.56	25.94	heating		
90.36	 0.27	27.67	-0.07	25.56	25.90	heating		
90.38	 0.26	27.68	-0.05	25.56	25.91	heating		
90.40	 0.25	27.66	-0.07	25.56	25.89	heating		
90.41	 0.24	27.67	-0.05	25.56	25.89	heating		
90.42	 0.22	27.67	-0.04	25.56	25.89	heating		
90.44	 0.21	27.68	-0.03	25.56	25.89	heating		
90.48	 0.23	27.66	-0.05	25.56	25.89	heating		
90.48	 0.21	27.68	-0.02	25.56	25.90	heating		
90.50	 0.21	27.69	-0.01	25.56	25.92	heating		
90.53	 0.22	27.70	 0.00	25.56	25.94	heating		
90.57	 0.23	27.71	 0.01	25.63	25.96	heating		
90.60	 0.23	27.73	 0.03	25.63	25.99	heating		
90.60	 0.20	27.71	 0.01	25.63	25.95	heating		
90.64	 0.23	27.76	 0.05	25.63	26.03	heating		
90.67	 0.23	27.74	 0.03	25.63	26.02	heating		
90.69	 0.23	27.74	 0.03	25.63	26.02	heating		
90.73	 0.24	27.73	 0.01	25.63	26.02	heating		
90.75	 0.23	27.75	 0.03	25.63	26.04	heating		
90.76	 0.21	27.76	 0.04	25.63	26.04	heating		
90.78	 0.21	27.76	 0.03	25.63	26.05	heating		
90.81	 0.22	27.76	 0.03	25.63	26.06	heating		
90.83	 0.22	27.74	 0.01	25.63	26.04	heating		
90.83	 0.20	27.74	 0.01	25.63	26.03	heating		
90.84	 0.18	27.74	 0.01	25.63	26.02	heating		
90.87	 0.19	27.73	-0.00	25.63	26.02	heating		
90.88	 0.18	27.72	-0.01	25.63	26.01	heating		
90.91	 0.19	27.74	 0.01	25.63	26.04	heating		
90.89	 0.16	27.73	-0.00	25.63	26.00	heating		
90.93	 0.18	27.71	-0.02	25.63	26.00	heating		
90.94	 0.16	27.74	 0.01	25.63	26.03	heating		
90.94	 0.15	27.74	 0.01	25.63	26.02	heating		
91.00	 0.19	27.73	-0.00	25.63	26.05	heating		
91.01	 0.18	27.73	-0.00	25.63	26.04	heating		
91.04	 0.19	27.76	 0.03	25.63	26.08	heating		
91.05	 0.17	27.71	-0.02	25.63	26.02	heating		
91.05	 0.16	27.74	 0.01	25.63	26.05	heating		
91.06	 0.15	27.74	 0.01	25.69	26.05	heating		
91.11	 0.18	27.78	 0.04	25.69	26.11	heating		
91.12	 0.18	27.76	 0.02	25.69	26.09	heating		
91.15	 0.19	27.76	 0.02	25.69	26.11	heating		
91.15	 0.17	27.76	 0.02	25.69	26.10	heating		
91.18	 0.18	27.74	-0.00	25.69	26.09	heating		
91.18	 0.15	27.73	-0.01	25.69	26.06	heating		
91.20	 0.16	27.76	 0.02	25.69	26.10	heating		
91.21	 0.16	27.75	 0.01	25.69	26.09	heating		
91.22	 0.15	27.69	-0.05	25.69	26.02	heating		
91.21	 0.13	27.72	-0.02	25.69	26.04	heating		
91.25	 0.15	27.76	 0.02	25.69	26.10	heating		
91.26	 0.14	27.82	 0.07	25.69	26.15	heating		
91.30	 0.16	27.85	 0.09	25.69	26.21	heating		
91.34	 0.18	27.82	 0.05	25.69	26.19	heating		
91.37	 0.19	27.80	 0.03	25.69	26.18	heating		
91.39	 0.19	27.81	 0.03	25.69	26.20	heating		
91.39	 0.17	27.76	-0.01	25.69	26.14	heating		
91.40	 0.16	27.76	-0.01	25.75	26.14	heating		
91.41	 0.16	27.80	 0.02	25.69	26.17	heating		
91.44	 0.17	27.78	 0.00	25.69	26.17	heating		
91.45	 0.16	27.76	-0.01	25.75	26.15	heating		
91.46	 0.15	27.71	-0.06	25.75	26.09	heating		
91.43	 0.11	27.71	-0.05	25.75	26.06	heating		
91.44	 0.11	27.72	-0.04	25.75	26.08	heating		
91.47	 0.12	27.73	-0.02	25.75	26.10	heating		
91.48	 0.12	27.74	-0.01	25.75	26.11	heating		
91.47	 0.10	27.72	-0.03	25.75	26.08	heating		
91.48	 0.10	27.71	-0.04	25.75	26.07	heating		
91.45	 0.06	27.69	-0.05	25.75	26.02	heating		
91.45	 0.06	27.69	-0.05	25.75	26.01	heating		
91.47	 0.06	27.69	-0.04	25.75	26.02	heating		
91.47	 0.06	27.73	 0.00	25.75	26.07	heating		
91.50	 0.08	27.71	-0.02	25.75	26.06	heating		
91.50	 0.08	27.71	-0.02	25.75	26.06	heating		
91.54	 0.10	27.74	 0.01	25.75	26.11	heating		
91.58	 0.13	27.78	 0.04	25.75	26.17	heating		
91.59	 0.12	27.78	 0.04	25.75	26.17	heating		
91.63	 0.15	27.78	 0.03	25.81	26.19	heating		
91.63	 0.14	27.80	 0.05	25.75	26.21	heating		
91.71	 0.19	27.81	 0.05	25.75	26.26	heating		
91.73	 0.19	27.82	 0.06	25.81	26.28	heating		
91.73	 0.17	27.82	 0.05	25.81	26.27	heating		
91.78	 0.20	27.82	 0.05	25.81	26.29	heating		
91.77	 0.17	27.80	 0.02	25.81	26.25	heating		
91.82	 0.19	27.82	 0.04	25.81	26.30	heating		
91.82	 0.18	27.87	 0.08	25.81	26.35	heating		
91.88	 0.21	27.88	 0.09	25.81	26.39	heating		
91.89	 0.20	27.91	 0.11	25.81	26.42	heating		
91.92	 0.20	27.91	 0.10	25.81	26.42	heating		
91.95	 0.21	27.94	 0.11	25.81	26.45	heating		
91.96	 0.20	27.90	 0.07	25.81	26.42	heating		
91.98	 0.20	27.93	 0.08	25.81	26.44	heating		
91.97	 0.17	27.87	 0.02	25.81	26.37	heating		
92.01	 0.19	27.89	 0.04	25.81	26.41	heating		
91.96	 0.13	27.82	-0.03	25.81	26.29	heating		
91.98	 0.13	27.78	-0.07	25.81	26.25	heating		
91.97	 0.11	27.75	-0.08	25.81	26.21	heating		
91.96	 0.09	27.75	-0.07	25.81	26.20	heating		
91.96	 0.08	27.78	-0.05	25.88	26.22	heating		
91.97	 0.08	27.81	-0.01	25.81	26.25	heating		
91.99	 0.09	27.80	-0.02	25.81	26.25	heating		
92.00	 0.09	27.81	-0.01	25.88	26.26	heating		
92.02	 0.10	27.80	-0.02	25.88	26.26	heating		
92.01	 0.08	27.75	-0.05	25.88	26.21	heating		
92.03	 0.09	27.74	-0.06	25.88	26.20	heating		
91.98	 0.03	27.74	-0.05	25.88	26.16	heating		
92.00	 0.05	27.74	-0.05	25.88	26.17	heating		
91.99	 0.04	27.72	-0.06	25.88	26.14	heating		
92.00	 0.04	27.75	-0.03	25.88	26.18	heating		
91.99	 0.03	27.72	-0.05	25.88	26.14	heating		
91.99	 0.03	27.73	-0.04	25.88	26.15	heating		
91.98	 0.01	27.73	-0.03	25.88	26.13	heating		
91.99	 0.02	27.72	-0.04	25.88	26.13	heating		
92.02	 0.05	27.75	-0.01	25.88	26.19	heating		
92.02	 0.04	27.76	 0.00	25.88	26.20	heating		
92.03	 0.05	27.76	 0.00	25.88	26.20	heating		
92.04	 0.05	27.79	 0.02	25.88	26.22	heating		
92.06	 0.06	27.75	-0.01	25.88	26.20	heating		
92.07	 0.06	27.75	-0.01	25.88	26.21	heating		
92.05	 0.04	27.74	-0.02	25.88	26.17	heating		
92.05	 0.03	27.73	-0.03	25.94	26.16	heating		
92.03	 0.02	27.71	-0.04	25.88	26.13	heating		
92.06	 0.04	27.73	-0.02	25.88	26.17	heating		
92.06	 0.04	27.74	-0.01	25.94	26.18	heating		
92.07	 0.04	27.76	 0.01	25.94	26.20	heating		
92.07	 0.04	27.75	 0.00	25.94	26.19	heating		
92.08	 0.04	27.78	 0.02	25.94	26.21	heating		
92.09	 0.05	27.75	-0.00	25.94	26.20	heating		
92.11	 0.06	27.73	-0.02	25.94	26.19	heating		
92.11	 0.05	27.73	-0.02	25.94	26.19	heating		
92.11	 0.05	27.73	-0.02	25.94	26.18	heating		
92.11	 0.05	27.71	-0.03	25.94	26.16	heating		
92.13	 0.06	27.74	-0.00	25.94	26.20	heating		
92.17	 0.09	27.73	-0.01	25.94	26.22	heating		
92.18	 0.09	27.76	 0.02	25.94	26.26	heating		
92.22	 0.12	27.78	 0.03	25.94	26.29	heating		
92.26	 0.14	27.80	 0.04	25.94	26.33	heating		
92.28	 0.15	27.84	 0.08	25.94	26.38	heating		
92.33	 0.17	27.86	 0.09	25.94	26.43	heating		
92.38	 0.20	27.84	 0.06	25.94	26.44	heating		
92.42	 0.22	27.84	 0.06	25.94	26.45	heating		
92.47	 0.24	27.87	 0.08	25.94	26.51	heating		
92.52	 0.26	27.88	 0.08	26.00	26.54	heating		
92.56	 0.27	27.91	 0.10	26.00	26.59	heating		
92.59	 0.28	27.89	 0.07	26.00	26.58	heating		
92.64	 0.29	27.91	 0.08	26.00	26.62	heating		
92.67	 0.29	27.91	 0.08	26.00	26.62	heating		
92.69	 0.28	27.97	 0.12	26.00	26.68	heating		
92.71	 0.27	27.97	 0.10	26.00	26.67	heating		
92.72	 0.25	27.98	 0.10	26.00	26.68	heating		
92.78	 0.28	27.98	 0.09	26.00	26.70	heating		
92.79	 0.26	27.98	 0.08	26.00	26.69	heating		
92.82	 0.26	27.98	 0.08	26.00	26.70	heating		
92.82	 0.23	27.95	 0.04	26.00	26.65	heating		
92.85	 0.24	27.96	 0.04	26.00	26.67	heating		
92.82	 0.18	27.95	 0.03	26.00	26.62	heating		
92.87	 0.21	27.96	 0.04	26.00	26.66	heating		
92.89	 0.21	27.97	 0.04	26.06	26.67	heating		
92.92	 0.21	27.97	 0.04	26.06	26.68	heating		
92.91	 0.18	27.96	 0.03	26.00	26.65	heating		
92.93	 0.19	27.99	 0.05	26.00	26.69	heating		
92.99	 0.22	27.97	 0.03	26.06	26.70	heating		
93.00	 0.21	27.96	 0.01	26.06	26.68	heating		
93.04	 0.22	27.96	 0.01	26.06	26.70	heating		
93.01	 0.18	27.91	-0.03	26.06	26.62	heating		
93.02	 0.17	27.88	-0.05	26.06	26.59	heating		
93.01	 0.14	27.86	-0.07	26.06	26.54	heating		
93.05	 0.16	27.86	-0.06	26.06	26.57	heating		
93.04	 0.13	27.88	-0.03	26.06	26.57	heating		
93.04	 0.13	27.86	-0.05	26.06	26.55	heating		
93.08	 0.15	27.87	-0.04	26.06	26.58	heating		
93.07	 0.12	27.85	-0.05	26.06	26.54	heating		
93.08	 0.12	27.85	-0.05	26.06	26.54	heating		
93.10	 0.12	27.84	-0.05	26.06	26.53	heating		
93.11	 0.12	27.84	-0.05	26.06	26.53	heating		
93.13	 0.13	27.82	-0.06	26.06	26.52	heating		
93.11	 0.10	27.82	-0.05	26.06	26.50	heating		
93.16	 0.13	27.83	-0.04	26.06	26.54	heating		
93.14	 0.10	27.83	-0.04	26.06	26.52	heating		
93.17	 0.11	27.84	-0.02	26.06	26.54	heating		
93.20	 0.13	27.87	 0.01	26.13	26.59	heating		
93.21	 0.13	27.87	 0.01	26.13	26.59	heating		
93.24	 0.15	27.88	 0.02	26.13	26.62	heating		
93.29	 0.17	27.89	 0.02	26.13	26.65	heating		
93.30	 0.16	27.87	 0.00	26.13	26.63	heating		
93.30	 0.15	27.84	-0.03	26.13	26.59	heating		
93.30	 0.13	27.84	-0.02	26.13	26.58	heating		
93.33	 0.15	27.82	-0.04	26.13	26.58	heating		
93.30	 0.10	27.82	-0.04	26.13	26.54	heating		
93.31	 0.11	27.83	-0.02	26.13	26.55	heating		
93.29	 0.07	27.80	-0.05	26.13	26.50	heating		
93.30	 0.07	27.83	-0.02	26.13	26.53	heating		
93.30	 0.07	27.85	 0.00	26.13	26.56	heating		
93.34	 0.10	27.89	 0.04	26.13	26.62	heating		
93.37	 0.12	27.93	 0.07	26.13	26.67	heating		
93.38	 0.11	27.91	 0.05	26.13	26.66	heating		
93.44	 0.16	27.98	 0.10	26.13	26.76	heating		
93.45	 0.15	28.00	 0.11	26.13	26.78	heating		
93.49	 0.17	28.03	 0.13	26.13	26.83	heating		
93.51	 0.17	28.03	 0.12	26.13	26.84	heating		
93.52	 0.16	28.00	 0.08	26.13	26.80	heating		
93.53	 0.15	28.03	 0.10	26.19	26.83	heating		
93.55	 0.16	28.06	 0.12	26.19	26.87	heating		
93.59	 0.18	28.08	 0.12	26.19	26.90	heating		
93.59	 0.17	28.18	 0.20	26.19	27.00	heating		
93.65	 0.20	28.20	 0.20	26.19	27.05	heating		
93.71	 0.23	28.32	 0.29	26.19	27.20	heating		
93.78	 0.27	28.41	 0.33	26.19	27.33	heating		
93.85	 0.31	28.48	 0.37	26.19	27.44	heating		
93.90	 0.32	28.58	 0.42	26.19	27.55	heating		
93.96	 0.34	28.65	 0.44	26.19	27.65	heating		
94.01	 0.35	28.71	 0.45	26.19	27.72	heating		
94.08	 0.39	28.78	 0.47	26.19	27.83	heating		
94.12	 0.38	28.82	 0.45	26.19	27.87	heating		
94.16	 0.38	28.84	 0.43	26.19	27.90	heating		
94.17	 0.35	28.84	 0.38	26.19	27.88	heating		
94.19	 0.33	28.85	 0.36	26.19	27.88	heating		
94.18	 0.29	28.80	 0.28	26.19	27.82	heating		
94.18	 0.26	28.76	 0.21	26.25	27.76	heating		
94.19	 0.24	28.73	 0.16	26.25	27.71	heating		
94.15	 0.18	28.71	 0.13	26.25	27.65	heating		
94.14	 0.15	28.63	 0.05	26.25	27.55	heating		
94.09	 0.10	28.59	 0.00	26.25	27.47	heating		
94.05	 0.05	28.54	-0.04	26.25	27.38	heating		
94.05	 0.05	28.52	-0.06	26.25	27.35	heating		
94.01	 0.01	28.49	-0.07	26.25	27.30	heating		
94.04	 0.03	28.48	-0.07	26.25	27.31	heating		
94.02	 0.01	28.47	-0.08	26.25	27.28	heating		
94.02	 0.01	28.45	-0.09	26.25	27.26	heating		
94.04	 0.02	28.46	-0.07	26.25	27.28	heating		
94.04	 0.03	28.50	-0.02	26.25	27.33	heating		
94.08	 0.06	28.55	 0.02	26.25	27.40	heating		
94.13	 0.09	28.56	 0.02	26.25	27.44	heating		
94.17	 0.12	28.58	 0.04	26.25	27.48	heating		
94.19	 0.13	28.65	 0.10	26.25	27.57	heating		
94.25	 0.17	28.65	 0.09	26.25	27.61	heating		
94.28	 0.18	28.67	 0.09	26.31	27.63	heating		
94.30	 0.18	28.64	 0.07	26.31	27.61	heating		
94.28	 0.14	28.58	 0.00	26.31	27.52	heating		
94.28	 0.13	28.57	-0.01	26.31	27.50	heating		
94.27	 0.11	28.55	-0.03	26.31	27.47	heating		
94.27	 0.09	28.56	-0.01	26.31	27.47	heating		
94.27	 0.08	28.53	-0.04	26.31	27.43	heating		
94.29	 0.10	28.49	-0.07	26.31	27.41	heating		
94.25	 0.05	28.43	-0.12	26.31	27.31	heating		
94.24	 0.04	28.42	-0.12	26.31	27.29	heating		
94.27	 0.06	28.44	-0.09	26.31	27.33	heating		
94.30	 0.08	28.49	-0.03	26.31	27.40	heating		
94.33	 0.10	28.55	 0.02	26.31	27.47	heating		
94.38	 0.14	28.59	 0.06	26.31	27.55	heating		
94.44	 0.18	28.61	 0.07	26.31	27.61	heating		
94.48	 0.19	28.64	 0.09	26.31	27.66	heating		
94.55	 0.24	28.65	 0.09	26.31	27.71	heating		
94.59	 0.25	28.70	 0.12	26.31	27.77	heating		
94.64	 0.27	28.73	 0.14	26.31	27.82	heating		
94.65	 0.26	28.76	 0.16	26.31	27.85	heating		
94.69	 0.26	28.75	 0.13	26.38	27.84	heating		
94.70	 0.25	28.76	 0.13	26.38	27.85	heating		
94.72	 0.24	28.82	 0.16	26.38	27.91	heating		
94.75	 0.25	28.82	 0.15	26.38	27.91	heating		
94.76	 0.23	28.84	 0.15	26.38	27.93	heating		
94.78	 0.22	28.83	 0.13	26.38	27.91	heating		
94.81	 0.23	28.85	 0.13	26.38	27.95	heating		
94.81	 0.21	28.88	 0.15	26.38	27.97	heating		
94.84	 0.21	28.91	 0.16	26.38	28.00	heating		
94.83	 0.18	28.90	 0.14	26.38	27.98	heating		
94.88	 0.21	28.93	 0.15	26.38	28.04	heating		
94.85	 0.16	28.88	 0.09	26.38	27.95	heating		
94.85	 0.14	28.84	 0.04	26.38	27.89	heating		
94.87	 0.15	28.85	 0.05	26.38	27.91	heating		
94.90	 0.16	28.88	 0.07	26.38	27.95	heating		
94.89	 0.14	28.85	 0.03	26.38	27.91	heating		
94.88	 0.12	28.79	-0.02	26.38	27.84	heating		
94.88	 0.10	28.79	-0.02	26.38	27.83	heating		
94.88	 0.09	28.74	-0.06	26.44	27.77	heating		
94.88	 0.08	28.72	-0.08	26.44	27.74	heating		
94.86	 0.06	28.70	-0.09	26.44	27.70	heating		
94.84	 0.03	28.71	-0.07	26.44	27.69	heating		
94.86	 0.05	28.69	-0.08	26.44	27.69	heating		
94.85	 0.03	28.64	-0.11	26.44	27.63	heating		
94.87	 0.05	28.63	-0.11	26.44	27.63	heating		
94.85	 0.02	28.61	-0.12	26.44	27.59	heating		
94.85	 0.02	28.61	-0.11	26.44	27.59	heating		
94.85	 0.02	28.62	-0.09	26.44	27.61	heating		
94.88	 0.04	28.65	-0.05	26.44	27.66	heating		
94.89	 0.05	28.63	-0.06	26.44	27.64	heating		
94.94	 0.09	28.61	-0.08	26.44	27.65	heating		
94.91	 0.06	28.59	-0.09	26.44	27.61	heating		
94.91	 0.05	28.58	-0.09	26.44	27.59	heating		
94.95	 0.08	28.57	-0.09	26.44	27.61	heating		
94.94	 0.07	28.56	-0.09	26.44	27.59	heating		
94.94	 0.06	28.53	-0.11	26.44	27.55	heating		
94.95	 0.06	28.50	-0.12	26.44	27.53	heating		
94.94	 0.05	28.49	-0.12	26.44	27.51	heating		
94.94	 0.04	28.43	-0.16	26.44	27.44	heating		
94.93	 0.03	28.40	-0.18	26.50	27.40	heating		
94.93	 0.02	28.41	-0.15	26.50	27.41	heating		
94.91	 0.01	28.39	-0.15	26.50	27.37	heating		
94.91	 0.01	28.37	-0.16	26.50	27.35	heating		
94.90	-0.01	28.28	-0.22	26.50	27.25	cooling		
94.88	-0.03	28.24	-0.23	26.50	27.19	cooling		
94.85	-0.05	28.19	-0.25	26.50	27.13	cooling		
94.82	-0.07	28.20	-0.22	26.50	27.13	cooling		
94.85	-0.03	28.21	-0.18	26.50	27.17	cooling		
94.83	-0.05	28.21	-0.17	26.50	27.15	cooling		
94.84	-0.04	28.24	-0.13	26.50	27.18	cooling		
94.85	-0.02	28.29	-0.07	26.50	27.25	cooling		
94.90	 0.02	28.32	-0.03	26.50	27.32	heating		
94.94	 0.05	28.34	-0.01	26.50	27.36	heating		
94.98	 0.08	28.38	 0.02	26.50	27.42	heating		
94.99	 0.09	28.38	 0.02	26.50	27.43	heating		
95.02	 0.11	28.38	 0.02	26.50	27.44	heating		
95.07	 0.14	28.42	 0.05	26.56	27.52	heating		
95.06	 0.12	28.45	 0.08	26.56	27.53	heating		
95.08	 0.13	28.44	 0.06	26.56	27.53	heating		
95.07	 0.10	28.41	 0.02	26.50	27.48	heating		
95.04	 0.07	28.34	-0.04	26.56	27.39	heating		
95.03	 0.05	28.30	-0.07	26.56	27.34	heating		
