ling		
29.07	-0.05	26.42	 0.01	26.13	12.21	cooling		
29.06	-0.05	26.43	 0.02	26.13	12.22	cooling		
29.07	-0.04	26.42	 0.01	26.13	12.22	cooling		
29.05	-0.05	26.42	 0.00	26.13	12.20	cooling		
29.05	-0.05	26.42	 0.00	26.13	12.20	cooling		
29.04	-0.05	26.43	 0.01	26.13	12.21	cooling		
29.04	-0.05	26.42	 0.00	26.13	12.21	cooling		
29.03	-0.05	26.42	 0.00	26.13	12.20	cooling		
29.04	-0.04	26.42	 0.00	26.13	12.21	cooling		
29.05	-0.03	26.42	 0.00	26.13	12.22	cooling		
29.03	-0.04	26.42	 0.00	26.13	12.20	cooling		
29.02	-0.05	26.42	 0.00	26.13	12.20	cooling		
29.02	-0.04	26.40	-0.02	26.13	12.18	cooling		
29.02	-0.04	26.43	 0.01	26.13	12.22	cooling		
29.02	-0.03	26.45	 0.02	26.13	12.23	cooling		
29.02	-0.03	26.41	-0.01	26.13	12.20	cooling		
29.00	-0.04	26.45	 0.02	26.13	12.22	cooling		
29.00	-0.04	26.42	-0.00	26.13	12.20	cooling		
29.00	-0.04	26.42	-0.00	26.13	12.20	cooling		
29.00	-0.03	26.40	-0.02	26.13	12.19	cooling		
29.00	-0.03	26.41	-0.01	26.13	12.19	cooling		
29.00	-0.03	26.42	 0.00	26.13	12.21	cooling		
28.99	-0.03	26.42	 0.00	26.13	12.20	cooling		
28.99	-0.03	26.43	 0.01	26.13	12.21	cooling		
28.98	-0.03	26.45	 0.02	26.13	12.22	cooling		
28.99	-0.02	26.42	-0.00	26.13	12.21	cooling		
28.97	-0.04	26.41	-0.01	26.13	12.19	cooling		
28.99	-0.02	26.43	 0.01	26.13	12.22	cooling		
28.99	-0.02	26.42	-0.00	26.13	12.21	cooling		
28.97	-0.03	26.42	-0.00	26.13	12.20	cooling		
28.98	-0.02	26.42	-0.00	26.13	12.21	cooling		
28.97	-0.02	26.42	-0.00	26.13	12.20	cooling		
28.98	-0.01	26.43	 0.01	26.13	12.22	cooling		
29.00	 0.00	26.42	-0.00	26.13	12.22	cooling		
28.99	-0.01	26.45	 0.02	26.13	12.24	cooling		
